epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.031703703105449677,3.479583263397217,0.0003,0.03400000184774399,3.43932843208313
1,0.03118518553674221,3.424978494644165,0.0003,0.03133333474397659,3.416989803314209
2,0.03355555608868599,3.4137415885925293,0.0003,0.03333333507180214,3.4101204872131348
3,0.03822222352027893,3.397156000137329,0.0003,0.0689999982714653,3.217177152633667
4,0.13025926053524017,2.972816228866577,0.0003,0.18733333051204681,2.735633134841919
5,0.2606666684150696,2.5073728561401367,0.0003,0.2966666519641876,2.2830328941345215
6,0.35866665840148926,2.1608688831329346,0.0003,0.3713333308696747,2.009915351867676
7,0.4369259178638458,1.9273509979248047,0.0003,0.5106666684150696,1.7311217784881592
8,0.5305926203727722,1.7110799551010132,0.0003,0.5893333554267883,1.613497018814087
9,0.5933703780174255,1.535532832145691,0.0003,0.6669999957084656,1.3983951807022095
10,0.6208518743515015,1.441504716873169,0.0003,0.6576666831970215,1.3392225503921509
11,0.6401481628417969,1.3734040260314941,0.0003,0.5716666579246521,1.4753601551055908
12,0.6545555591583252,1.3308379650115967,0.0003,0.7066666483879089,1.2427664995193481
13,0.6647037267684937,1.2916005849838257,0.0003,0.7013333439826965,1.203495979309082
14,0.6754814982414246,1.2569129467010498,0.0003,0.6753333210945129,1.2657678127288818
15,0.6825555562973022,1.2332241535186768,0.0003,0.7176666855812073,1.1361325979232788
16,0.6854074001312256,1.2134021520614624,0.0003,0.6940000057220459,1.1681181192398071
17,0.6878888607025146,1.2041850090026855,0.0003,0.7099999785423279,1.152986764907837
18,0.6972222328186035,1.1758246421813965,0.0003,0.7246666550636292,1.106021761894226
19,0.7033703923225403,1.1650301218032837,0.0003,0.6909999847412109,1.185567021369934
20,0.7079259157180786,1.1461807489395142,0.0003,0.684333324432373,1.2198282480239868
21,0.7112592458724976,1.1387921571731567,0.0003,0.7336666584014893,1.0818078517913818
22,0.7192962765693665,1.115847110748291,0.0003,0.7276666760444641,1.097999095916748
23,0.7291111350059509,1.0925296545028687,0.0003,0.746666669845581,1.0659356117248535
24,0.7295926213264465,1.090582013130188,0.0003,0.7350000143051147,1.0800862312316895
25,0.7421851754188538,1.062753438949585,0.0003,0.7730000019073486,0.9952860474586487
26,0.7492963075637817,1.0446233749389648,0.0003,0.7563333511352539,1.0266821384429932
27,0.7549259066581726,1.031049370765686,0.0003,0.7803333401679993,0.9540088772773743
28,0.7627407312393188,1.011049747467041,0.0003,0.7059999704360962,1.16424560546875
29,0.7674815058708191,0.997159481048584,0.0003,0.7799999713897705,0.95770263671875
30,0.7777037024497986,0.9713584184646606,0.0003,0.7773333191871643,0.9981480836868286
31,0.7792222499847412,0.9650221467018127,0.0003,0.7556666731834412,1.0083645582199097
32,0.7819259166717529,0.9561386704444885,0.0003,0.777999997138977,0.9632555246353149
33,0.7911111116409302,0.9365778565406799,0.0003,0.7903333306312561,0.9239733219146729
34,0.791185200214386,0.9271438121795654,0.0003,0.7990000247955322,0.9022687077522278
35,0.7933333516120911,0.9249789714813232,0.0003,0.7990000247955322,0.8896778225898743
36,0.8025925755500793,0.8983288407325745,0.0003,0.8063333630561829,0.9037215709686279
37,0.8009999990463257,0.8978254199028015,0.0003,0.8063333630561829,0.8884662389755249
38,0.8004444241523743,0.8931097984313965,0.0003,0.7786666750907898,0.9658408761024475
39,0.8074814677238464,0.8783448338508606,0.0003,0.800000011920929,0.897996187210083
40,0.8076296448707581,0.877408504486084,0.0003,0.7940000295639038,0.9086797833442688
41,0.8114073872566223,0.8633446097373962,0.0003,0.7816666960716248,0.9437287449836731
42,0.8139259219169617,0.8555043935775757,0.0003,0.8080000281333923,0.8779762387275696
43,0.8169259428977966,0.846416175365448,0.0003,0.7953333258628845,0.9140006303787231
44,0.8185926079750061,0.8380358815193176,0.0003,0.8050000071525574,0.9297038316726685
45,0.8212962746620178,0.8297209143638611,0.0003,0.7926666736602783,0.9606329798698425
46,0.8209999799728394,0.8284240961074829,0.0003,0.8140000104904175,0.8667322397232056
47,0.8248888850212097,0.8178606629371643,0.0003,0.8149999976158142,0.8682506680488586
48,0.8268148303031921,0.8138795495033264,0.0003,0.812333345413208,0.8776987195014954
49,0.8293333053588867,0.7980499267578125,0.0003,0.8146666884422302,0.8871682286262512
50,0.8299259543418884,0.8014986515045166,0.0003,0.7683333158493042,1.0055077075958252
51,0.8326666951179504,0.7931025624275208,0.0003,0.8103333115577698,0.8969228267669678
52,0.8324074149131775,0.787661075592041,0.0003,0.8220000267028809,0.8554459810256958
53,0.8365185260772705,0.7733626365661621,0.0003,0.812666654586792,0.8818697333335876
54,0.8346296548843384,0.7796991467475891,0.0003,0.8119999766349792,0.8927571773529053
55,0.8394814729690552,0.7711712121963501,0.0003,0.8130000233650208,0.8756217360496521
56,0.8404444456100464,0.763518750667572,0.0003,0.815666675567627,0.9006202816963196
57,0.8415926098823547,0.7587395906448364,0.0003,0.8163333535194397,0.8931790590286255
58,0.8429259061813354,0.7565088868141174,0.0003,0.8193333148956299,0.8520725965499878
59,0.8479259014129639,0.7481429576873779,0.0003,0.8243333101272583,0.8564539551734924
60,0.8451481461524963,0.7497618198394775,0.0003,0.8270000219345093,0.84244304895401
61,0.8460740447044373,0.7380189299583435,0.0003,0.8109999895095825,0.891096830368042
62,0.8547777533531189,0.7277857065200806,0.0003,0.8149999976158142,0.886553943157196
63,0.8521851897239685,0.7254365086555481,0.0003,0.8199999928474426,0.8947500586509705
64,0.8556666374206543,0.7161839604377747,0.0003,0.8299999833106995,0.8335376977920532
65,0.8577777743339539,0.7100891470909119,0.0003,0.8230000138282776,0.8650893568992615
66,0.8590370416641235,0.706343412399292,0.0003,0.8190000057220459,0.880301296710968
67,0.8618518710136414,0.6985543966293335,0.0003,0.8286666870117188,0.8522555232048035
68,0.8599629402160645,0.7014719247817993,0.0003,0.8293333053588867,0.8507850170135498
69,0.8607407212257385,0.6989766955375671,0.0003,0.7923333048820496,0.9618647694587708
70,0.8619258999824524,0.6919640302658081,0.0003,0.8199999928474426,0.8960006237030029
71,0.8668888807296753,0.6845510601997375,0.0003,0.8203333616256714,0.8960738182067871
72,0.867814838886261,0.6810457706451416,0.0003,0.8336666822433472,0.8612921833992004
73,0.8676666617393494,0.680563747882843,0.0003,0.8206666707992554,0.8810157775878906
74,0.870888888835907,0.6680887341499329,0.0003,0.8176666498184204,0.9061434864997864
75,0.9071851968765259,0.5614526867866516,6.0000002e-05,0.8420000076293945,0.8406025171279907
76,0.9130370616912842,0.5430861115455627,6.0000002e-05,0.8386666774749756,0.846676766872406
77,0.9149629473686218,0.5349798798561096,6.0000002e-05,0.8413333296775818,0.8378275036811829
78,0.9149629473686218,0.5306242108345032,6.0000002e-05,0.8420000076293945,0.8389963507652283
79,0.9194074273109436,0.5213292837142944,6.0000002e-05,0.8403333425521851,0.8489999771118164
80,0.9205185174942017,0.5175586938858032,6.0000002e-05,0.8429999947547913,0.8498702049255371
81,0.9224814772605896,0.5137959718704224,6.0000002e-05,0.8443333506584167,0.8520131707191467
82,0.9200740456581116,0.5131864547729492,6.0000002e-05,0.843666672706604,0.857404887676239
83,0.9221110939979553,0.5102216005325317,6.0000002e-05,0.8426666855812073,0.8511069416999817
84,0.9242222309112549,0.5032964944839478,6.0000002e-05,0.8410000205039978,0.8453525304794312
85,0.9332592487335205,0.4792419672012329,1.2e-05,0.8429999947547913,0.8494882583618164
86,0.9338518381118774,0.47288650274276733,1.2e-05,0.843999981880188,0.8509910702705383
87,0.9354074001312256,0.47460824251174927,1.2e-05,0.8453333377838135,0.8507737517356873
88,0.9346296191215515,0.47218823432922363,1.2e-05,0.840666651725769,0.8615196943283081
89,0.9366296529769897,0.471826434135437,1.2e-05,0.8456666469573975,0.8523396253585815
90,0.935703694820404,0.47056931257247925,1.2e-05,0.8426666855812073,0.8560149073600769
91,0.9354814887046814,0.47286665439605713,1.2e-05,0.8450000286102295,0.860000729560852
92,0.9365184903144836,0.4660361111164093,1.2e-05,0.8456666469573975,0.857370913028717
93,0.9371111392974854,0.4658541977405548,1.2e-05,0.8460000157356262,0.8616132140159607
94,0.9365925788879395,0.46644356846809387,1.2e-05,0.8450000286102295,0.8583254218101501
95,0.9390740990638733,0.46211886405944824,2.4e-06,0.8450000286102295,0.8567314743995667
96,0.9386296272277832,0.46135827898979187,2.4e-06,0.8446666598320007,0.8587993383407593
97,0.9393703937530518,0.46012887358665466,2.4e-06,0.8460000157356262,0.8574737310409546
98,0.9398518800735474,0.4598390758037567,2.4e-06,0.8420000076293945,0.8571434617042542
99,0.9400370121002197,0.4595051407814026,2.4e-06,0.8450000286102295,0.856235921382904
100,0.9374444484710693,0.4616822898387909,2.4e-06,0.8450000286102295,0.856546938419342
101,0.9395925998687744,0.4573580026626587,2.4e-06,0.8450000286102295,0.8587344288825989
102,0.9375185370445251,0.4625093638896942,2.4e-06,0.8450000286102295,0.8575958013534546
103,0.9402222037315369,0.45746639370918274,2.4e-06,0.843999981880188,0.8583596348762512
104,0.9399999976158142,0.45861196517944336,2.4e-06,0.8453333377838135,0.8578469157218933
105,0.9399259090423584,0.45835137367248535,4.8000004e-07,0.8443333506584167,0.8588081002235413
106,0.9378148317337036,0.4601327180862427,4.8000004e-07,0.8460000157356262,0.8584260940551758
107,0.9399629831314087,0.4590189456939697,4.8000004e-07,0.8450000286102295,0.858355700969696
108,0.9402222037315369,0.45732012391090393,4.8000004e-07,0.8456666469573975,0.8591254949569702
109,0.9410370588302612,0.45787376165390015,4.8000004e-07,0.8453333377838135,0.859163224697113
110,0.9416666626930237,0.4575222134590149,4.8000004e-07,0.8443333506584167,0.8590552806854248
111,0.9402962923049927,0.4559449255466461,4.8000004e-07,0.8446666598320007,0.8588721752166748
112,0.9406296014785767,0.4568804204463959,4.8000004e-07,0.8446666598320007,0.8585792779922485
