epoch,accuracy,loss,lr,val_accuracy,val_loss
47,0.7361481189727783,1.0330255031585693,0.0003,0.7303333282470703,1.0618329048156738
48,0.7342222332954407,1.0234663486480713,0.0003,0.7206666469573975,1.0891448259353638
49,0.7760370373725891,0.9115282297134399,6.0000002e-05,0.7493333220481873,1.0060577392578125
50,0.7809259295463562,0.8982188701629639,6.0000002e-05,0.7483333349227905,1.0195536613464355
51,0.7850000262260437,0.8895634412765503,6.0000002e-05,0.7613333463668823,0.975119411945343
52,0.7855926156044006,0.887759268283844,6.0000002e-05,0.7743333578109741,0.9435948133468628
53,0.7842962741851807,0.8824355006217957,6.0000002e-05,0.7689999938011169,0.9623351097106934
54,0.7880370616912842,0.8791601061820984,6.0000002e-05,0.7576666474342346,0.990290105342865
55,0.7894814610481262,0.8726933002471924,6.0000002e-05,0.7599999904632568,0.981914222240448
56,0.7889629602432251,0.8714854717254639,6.0000002e-05,0.7613333463668823,0.9940388798713684
57,0.790148138999939,0.8695725798606873,6.0000002e-05,0.7716666460037231,0.9603307247161865
58,0.7908889055252075,0.8642931580543518,6.0000002e-05,0.7726666927337646,0.9332509636878967
59,0.7910000085830688,0.8651469349861145,6.0000002e-05,0.7710000276565552,0.9548418521881104
60,0.7913333177566528,0.8614981174468994,6.0000002e-05,0.7603333592414856,0.9826968312263489
61,0.7945555448532104,0.8549718856811523,6.0000002e-05,0.7639999985694885,0.9662150144577026
62,0.7934073805809021,0.8564770221710205,6.0000002e-05,0.7730000019073486,0.9518352746963501
63,0.7964074015617371,0.8541450500488281,6.0000002e-05,0.7649999856948853,0.9582116007804871
64,0.7947777509689331,0.8497641682624817,6.0000002e-05,0.7723333239555359,0.9355233311653137
65,0.7934444546699524,0.850986897945404,6.0000002e-05,0.7683333158493042,0.959997296333313
66,0.7964074015617371,0.847415030002594,6.0000002e-05,0.7773333191871643,0.939923882484436
67,0.7984444499015808,0.8431711792945862,6.0000002e-05,0.7636666893959045,0.9761314392089844
68,0.7965555787086487,0.8433223962783813,6.0000002e-05,0.7716666460037231,0.9574992060661316
69,0.8105185031890869,0.815159022808075,1.2e-05,0.7693333625793457,0.9507924914360046
70,0.806592583656311,0.8130583167076111,1.2e-05,0.7733333110809326,0.9504094123840332
71,0.807962954044342,0.8131414651870728,1.2e-05,0.7703333497047424,0.9352515339851379
72,0.8088148236274719,0.8087753057479858,1.2e-05,0.7699999809265137,0.947248637676239
73,0.8085185289382935,0.8095089793205261,1.2e-05,0.7756666541099548,0.9373429417610168
74,0.80992591381073,0.8091269731521606,1.2e-05,0.7726666927337646,0.945319652557373
75,0.8085185289382935,0.8076559901237488,1.2e-05,0.7723333239555359,0.9437578916549683
76,0.8092222213745117,0.8076253533363342,1.2e-05,0.7713333368301392,0.9504828453063965
77,0.8104814887046814,0.8078269958496094,1.2e-05,0.7733333110809326,0.9474384784698486
78,0.8097037076950073,0.8068511486053467,1.2e-05,0.7720000147819519,0.941972553730011
79,0.8112592697143555,0.7980992197990417,2.4e-06,0.7726666927337646,0.9426535367965698
80,0.8140740990638733,0.8000280857086182,2.4e-06,0.7736666798591614,0.9413401484489441
81,0.8117777705192566,0.8018836975097656,2.4e-06,0.7739999890327454,0.9434085488319397
82,0.8144074082374573,0.7975021600723267,2.4e-06,0.7723333239555359,0.9481818079948425
83,0.8135926127433777,0.7952049970626831,2.4e-06,0.7716666460037231,0.9532840847969055
84,0.8128888607025146,0.7965116500854492,2.4e-06,0.7720000147819519,0.9507125616073608
85,0.8147037029266357,0.7960726022720337,2.4e-06,0.7716666460037231,0.9549811482429504
86,0.8132222294807434,0.7971116900444031,2.4e-06,0.7743333578109741,0.9491278529167175
87,0.8132592439651489,0.7981466054916382,2.4e-06,0.7733333110809326,0.9569600224494934
88,0.8118518590927124,0.7990625500679016,2.4e-06,0.7743333578109741,0.9389750957489014
89,0.810703694820404,0.798562228679657,4.8000004e-07,0.7733333110809326,0.94534832239151
90,0.8146666884422302,0.7951328158378601,4.8000004e-07,0.7753333449363708,0.9438220262527466
91,0.8154444694519043,0.795177161693573,4.8000004e-07,0.7730000019073486,0.948966383934021
92,0.8131111264228821,0.7984974384307861,4.8000004e-07,0.7730000019073486,0.9470301866531372
93,0.8139259219169617,0.7965439558029175,4.8000004e-07,0.7720000147819519,0.9470418095588684
94,0.8150370121002197,0.7948353290557861,4.8000004e-07,0.7756666541099548,0.9436079263687134
95,0.8139259219169617,0.7970302104949951,4.8000004e-07,0.7723333239555359,0.9480876326560974
96,0.8145555257797241,0.794357419013977,4.8000004e-07,0.7760000228881836,0.9448645710945129
